id;date;text;hashtags
1130984888012869637;2019-05-21;Huawei has just three months of Android updates before Google lock-out, US warns https://www.newscabal.co.uk/huawei-has-just-three-months-of-android-updates-before-google-lock-out-us-warns/ …pic.twitter.com/89r6wt6xIx;
1130984884980264961;2019-05-21;Huawei's alternative OS to Android set to roll out as early as fall http://dlvr.it/R59370 @slidemepic.twitter.com/unbHdeYiZZ;
1130984884703416321;2019-05-21;Huawei's alternative OS to Android set to roll out as early as fall https://www.androidpolice.com/2019/05/21/huaweis-alternative-os-to-android-set-to-roll-out-as-early-as-fall/ …pic.twitter.com/Hu0SQpsVrM;
1130984793263357952;2019-05-21;Don't try to get a refund from Huawei over that whole US ban/Google Android kerfuffle. Aussie customers won't qualify. https://www.cairnspost.com.au/technology/huawei-smartphone-users-wont-qualify-for-refunds-and-aussie-carriers-may-ditch-the-brand/news-story/88b0d56c4b7277d1506988604ca8ce63 …;
1130984777232900098;2019-05-21;Love how @Huawei CEO is so strong about his company and so confident in the way he expressed himself, his company and the US entities in a very civilized and strong manner on the concerns of media and consumers. Unlike other companies that would retaliate. #huaweiban;#huaweiban
1130984744039141377;2019-05-21;Huawei Android ban: Time for Honor to rise to the challenge? http://bit.ly/2VQMC74;
1130984577789571072;2019-05-21;BBC News - Huawei's use of Android restricted by Google https://www.bbc.com/news/business-48330310 …;
1130984566703964160;2019-05-21;Future of Huawei Users #Huawei #huaweiban pic.twitter.com/7b0UJLnPX0;#Huawei #huaweiban
1130984455244582915;2019-05-21;Huawei’s phone business would be decimated without Google’s Android https://www.theverge.com/2019/5/20/18632266/huawei-android-google-ban-phone-business-future … “Huawei, China’s most prolific smartphone vendor, had started 2019 with explosive double-digit growth and was on a path to eclipse Samsung as the world’s number one phone maker by the ye…;
1130984430250672129;2019-05-21;Google’s Android ban for Huawei proves we need strong alternatives https://www.dailysabah.com/op-ed/2019/05/21/googles-android-ban-for-huawei-proves-we-need-strong-alternatives …;
1130983784013283329;2019-05-21;Google made the biggest mistake by suspending #Huawei from Android updates and future devices access to the Play Store. Google had no competition, but now they created one. They must prepare for it because it might be bigger, better & cheaper. China doesn't play ...... pic.twitter.com/gXOiDoss5j;#Huawei
1130983622071201792;2019-05-21;Customers are worried that their Huawei phones might not work without access to Google's Android updates https://bloom.bg/2HWrX87;
1130983273939775492;2019-05-21;Since Huawei lost their Android license, which phone should I get next?;
1130983111850774528;2019-05-21;Google blocks Huawei’s access to Android updates https://www.youtube.com/watch?v=xyi6XrY4Gwk …;
1130982958217744384;2019-05-21;Huawei’s Android replacement could be just months away https%3A%2F%http://2Freviews.pribome.com %2F2019%2F05%2F22%2Fhuaweis-android-replacement-could-be-just-months-away%2F;
1130982788759531521;2019-05-21;Huawei OS reportedly 'far from ready' after Android ban - CNET https://goo.gl/fb/VGrXfL #TechPro #DevPro;#TechPro #DevPro
1130982769847414784;2019-05-21;I don't know if the Chinese will come with a better OS. But that ban is going to be destructive for google, especially because other OEM's will not want to run the same risk as Huawei.;
1130982604587511809;2019-05-21;"#Huawei says it is a victim of US ""bullying"" - but is its exclusion from #Android updates going to increase moves towards a separate Chinese tech ecosystem? @larrymagid on #BusinessMatters 0000gmt @BBCBusiness @bbcworldservicepic.twitter.com/eRu15a4oUS";#Huawei #Android #BusinessMatters
1130982188877586432;2019-05-21;Huawei Mate 20 Pro pulled from the Android 10 Q beta program https://www.gsmarena.com/huawei_mate_20_pro_pulled_from_the_android_10_q_beta_program-news-37152.php … via @gsmarena_com;
1130982123991490561;2019-05-21;Huawei OS reportedly 'far from ready' after Android ban - CNET http://dlvr.it/R592Gf;
1130982109282045952;2019-05-21;Huawei OS reportedly 'far from ready' after Android ban - CNET https://www.cnet.com/news/huawei-os-reportedly-far-from-ready-after-android-ban/#ftag=CAD590a51e …;#ftag
1130980840559861761;2019-05-21;Huawei CEO says company’s own OS will run Android apps - reports https://www.rt.com/news/459924-huawei-os-android-apps/ …;
1130980840505262081;2019-05-21;Honor 20: #Huawei #Android phone launch defies Donald Trump https://www.theguardian.com/technology/2019/may/21/honor-20-launch-huawei-quad-camera-phone?CMP=fb_a-technology_b-gdntech … … #Honor20 #Honor20Pro #HONOR20Series #Honor;#Huawei #Android #Honor20 #Honor20Pro #HONOR20Series #Honor
1130980203549925376;2019-05-21;Vice-chair of U.S. Senate intelligence committee urges Canada to bar Huawei from 5G /via @globeandmail https://www.theglobeandmail.com/politics/article-vice-chair-of-us-senate-intelligence-committee-urges-canada-to-bar/?utm_medium=Referrer:+Social+Network+/+Media&utm_campaign=Shared+Web+Article+Links … #cdnpoli #huaweiban #CyberSecurity;#cdnpoli #huaweiban #CyberSecurity
1130979969650384896;2019-05-21;Huawei CEO says company’s own OS will run Android apps - reports — RT World News https://www.rt.com/news/459924-huawei-os-android-apps/ …;
1130979815375478784;2019-05-21;#Huawei you need to step up your game, time to bring your android #os out, forget #American #Android giants #Google, you are a strong mobile company worldwide, especially in #europe so cease this opportunity;#Huawei #os #American #Android #Google #europe
1130979432922013696;2019-05-21;Huawei OS reportedly 'far from ready' after Android ban - CNET https://cnet.co/2HMrQM0;
1130979079857983488;2019-05-21;Huawei is accelerating development of its own Operating System to replace the Android OS. Maybe that could work in China, but what are chances overseas?;
1130979070806777856;2019-05-21;Huawei CEO says company’s own OS will run Android apps - reports https://on.rt.com/9uvo;
1130978798432866304;2019-05-21;Huawei is working on a backup OS that natively runs Android apps https://www.androidcentral.com/huawei-has-backup-os-natively-runs-android-apps …;
1130978638508318720;2019-05-21;@zlj517 #Pakistanis should buy #Huawei instead of #Apple as #Rupee instead of #dollars to #support our #Chinese brothers #ChinaUS #China #Trump #TrumpTradeWar #HuaweiForever #Pakistan #HuaweiP30Pro #huawai #TradeWars #5G #ChinaUS #ChinaTrade #GoogleHuawei #Android @XHNews;#Pakistanis #Huawei #Apple #Rupee #dollars #support #Chinese #ChinaUS #China #Trump #TrumpTradeWar #HuaweiForever #Pakistan #HuaweiP30Pro #huawai #TradeWars #5G #ChinaUS #ChinaTrade #GoogleHuawei #Android
1130978626814586881;2019-05-21;Does it mean RIP Huawei or RIP Andriod. Nevertheless , I will be Happy that this incident will affect all Non American Companies and start doing a 3rd and 4th OS . Because until now IOS & Android are made in USA ... https://twitter.com/tailosivetech/status/1130929681232830464 …;
1130978453573046272;2019-05-21;Google Suspends Huawei Access to Android Updates After Trump’s Ban – Reports https://sptnkne.ws/m3g2;
1130977838021136384;2019-05-21;Huawei Australia repond to Android license crisis https://www.arnnet.com.au/article/661857/huawei-australia-reponds-android-license-crisis/ …;
1130977662263013376;2019-05-21;Even without Android, Huawei could reshape the smartphone landscape http://bit.ly/2K3yPTR;
1130977644319793157;2019-05-21;It will take a lot of time to develop own OS. #Google might lose share but won’t be effected. They have developed system while #Huawei will be starting. By the time the reach at #google level new inventions and OS might have captured market. #Android destroyed #BB must remember.https://twitter.com/SalamPakArmy11/status/1130715065588621312 …;#Google #Huawei #google #Android #BB
1130977126377594880;2019-05-21;Global smartphone #Sales still in freefall | read: https://is.gd/1zbKZG | #Android #Apple #Asia #Huawei #Iphone #Smarphonepic.twitter.com/QKK88TqLA1;#Sales #Android #Apple #Asia #Huawei #Iphone #Smarphonepic
1130976862094680067;2019-05-21;Huawei is reportedly ramping up its app store efforts in what could be another sign it was prepared for a breakup with Google’s Android - https://mrtopstep.com/huawei-is-reportedly-ramping-up-its-app-store-efforts-in-what-could-be-another-sign-it-was-prepared-for-a-breakup-with-googles-android/ …pic.twitter.com/wzixbHeOXk;
1130976623786889216;2019-05-21;Google withdraws Huawei’s Android license: what are the consequences? http://twib.in/l/6M9a6gr9b6o7 #Lagos #Technews #PhCity;#Lagos #Technews #PhCity
1130976514491789313;2019-05-21;#VipScandals Huawei’s Android loss: How it affects you https://www.vipscandals.com/huaweis-android-loss-how-it-affects-you/ …;#VipScandals
1130976485966319618;2019-05-21;Holochain Huawei partnership more news on the 24 May 2019. Huawei will replace android due to goggle. You will have to search through #holocain #Huawei links to read the news it’s a long trawl . #Holochain #Bitcoin #btc #eth #trxpic.twitter.com/uyxOLuJucq;#holocain #Huawei #Holochain #Bitcoin #btc #eth #trxpic
1130976463375740929;2019-05-21;#Google banning #Huawei from Android updates and future devices access to the Playstore is one of the most powerful escalations of the trade war. Hundreds of millions of consumers worldwide will suffer as the US uses national security to justify abuse of their dominant position.;#Google #Huawei
1130976456308342784;2019-05-21;Huawei puts Honor above Android at new smartphone launch http://twib.in/l/kgKj56qozdeL #news #beautiful #Artpic.twitter.com/zgSSUrRsLc;#news #beautiful #Artpic
1130976424276316160;2019-05-21;Honor 20: Huawei Android phone launch defies Donald Trump | Technology | The Guardian https://www.theguardian.com/technology/2019/may/21/honor-20-launch-huawei-quad-camera-phone …;
1130976218118066176;2019-05-21;Got a Huawei phone? Your rights as Google prepares to restrict its use of Android https://www.moneysavingexpert.com/news/2019/05/got-a-huawei-smartphone--here-s-what-we-know-so-far/ …;
1130976158563151872;2019-05-21;Google has revoked Huawei's Android license!!;
1130976110106353664;2019-05-21;Honor 20: Huawei Android phone launch defies Donald Trump - Guardian http://bit.ly/2weLo6k;
1130976038614446080;2019-05-21;Customers are worried that their Huawei phones might not work without access to Google's Android updates https://bloom.bg/2HHlnSA;
1130975754664194048;2019-05-21;Huawei OS Will Reportedly Be Ready As Android #Android #LatestNews #android #google #huawei #uncategorizedhttp://bit.ly/2JTPWY4;#Android #LatestNews #android #google #huawei #uncategorizedhttp
1130975620207394816;2019-05-21;Here these Americans have shot themselves in the foot... especially if the new Huawei software can allow Android apps to run on it..;
1130975546681303040;2019-05-21;New post: Huawei’s New OS Could Arrive In 2019 And Run Android Apps, Chinese Media Reports http://bit.ly/2YH3Dhe;
1130975407048744961;2019-05-21;China Trade War: Android to Block Huawei Smartphones https://todayforyou.org/2019/05/21/china-trade-war-android-to-block-huawei-smartphones/ …;
1130975399553454082;2019-05-21;Huawei plans Android rival this Autumn, reports claim https://share.snippetmedia.com/article/English_YvCx4KzMGV15yPrKTl_tkg …;
1130975391651442689;2019-05-21;"China Trade War: Android to <b>Block</b> Huawei Smartphones https://todayforyou.org/2019/05/21/china-trade-war-android-to-block-huawei-smartphones/ … source: Block Chain today same now&#013; On May 20, 2019, the United States government administración";
1130975384122667008;2019-05-21;#Google banning #Huawei from Android updates and future devices access to the Playstore is one of the most powerful escalations of the trade war. Hundreds of millions of consumers worldwide will suffer as the US uses national security to justify abuse of their dominant position. pic.twitter.com/OkVIPm5BXZ;
1130975328237703168;2019-05-21;could it be like that? the android license is not for Huawei, but to an individual. throw in some g suite as well. Just like PC, but in a mobile environment. But, this is just a view from a layman. What does tech comunity say? @LewLater @amanz @Soya_Cincau;
1130975077405798402;2019-05-21;I love google , but I love huawei to.;#013
1130974752150044673;2019-05-21;If there..., ls Chinese Huawei co trying for alternative ideas like Google/ android ?! https://twitter.com/TheEconomist/status/1130908326278123520 …;#Google #Huawei
1130974697816854528;2019-05-21;For every point on ground, i see a big advantage for Huawei and China at large... Who knows, if they build something decent enough, even Android could die in a brink ... This is tech, where anything happens...;
1130974647908851718;2019-05-21;Google Drops Huawei Mate 20 Pro From Android Q Beta Program by @anamhamidfhttps://www.androidheadlines.com/2019/05/google-huawei-mate-20-pro-android-q-beta.html …;
1130974499820621824;2019-05-21;They have been working on it for sometime now。Huawei in China is basically imbedded with their system. They’re not fully dependent on Android like outside of China. The catch is that, it doesn’t support most goggle apps. So it’s kinder not convenient for people outside;
1130974405843046401;2019-05-21;And as we knew, the US has shot itself in the foot ... again. Huawei is almost ready to release its own OS that will run all Android aps. Goodbye to Google & Apple's monopolies & hello to cheaper, superior devices that the US can't spy with.;
1130974067597762566;2019-05-21;Google Drops Huawei Mate 20 Pro From Android Q Beta Program http://dlvr.it/R58yh9 @slidemepic.twitter.com/jRPLwNRQ1Y;
1130973900068704256;2019-05-21;Huawei's New OS Could Arrive In 2019 And Run Android Apps, Chinese Media Reports http://dlvr.it/R58yXp pic.twitter.com/ynxraCqqUC;
1130973707357294594;2019-05-21;Google just blocked all Huawei phones from receiving Android updates https://www.independent.co.uk/life-style/gadgets-and-tech/news/huawei-android-google-updates-phone-trump-us-china-a8921421.html?utm_medium=Social&utm_source=Facebook#Echobox=1558340010 …;
1130973683156017152;2019-05-21;Heard the news that #Huawei is bringing its own OS system known as Hongmeng OS as a replacement for Android OS. It will be a new sign of life for the company as well as the users who are uncertain about the future of their mobile phone devices. @zlj517 @Huawei;
1130973561311469570;2019-05-21;As Huawei Loses Google, the U.S.-China Tech Cold War Gets Its Iron Curtain #Android(OperatingSystem) #Censorship #China #CommerceDepartment #ComputersandtheInternet #ENMNEWS #GoogleInc #HuaweiTechnologiesCoLtd #IntellectualProperty #InternationalTradeandWhttps://www.enmnews.com/2019/05/21/as-huawei-loses-google-the-u-s-china-tech-cold-war-gets-its-iron-curtain/ …;
1130973114295234562;2019-05-21;@vladsavov do we need to worry about Google revoking Android from other Chinese OEMs (OnePlus, Motorola, Nokia, etc etc etc)? Was Huawei singled out for any particular reason?;#Echobox
1130973097450967040;2019-05-21;Just a F.Y.I, both Apple's and Google's operating systems are based on Linux/Unix kernal and underpinings, with their own GUI. It isn't that hard. Huawei confirms it has built its own operating system just in case US tensions disrupt use of Android https://www.scmp.com/tech/big-tech/article/3001685/huawei-confirms-it-has-built-its-own-operating-system-just-case-us …;#Huawei
1130972849039204358;2019-05-21;Even without Android, Huawei could reshape the smartphone landscape http://zpr.io/gFWwx via @AndroidAuth;#Android #Censorship #China #CommerceDepartment #ComputersandtheInternet #ENMNEWS #GoogleInc #HuaweiTechnologiesCoLtd #IntellectualProperty #InternationalTradeandWhttps
1130972584827400192;2019-05-21;Huawei launches Honor 20 Pro with Four Back Cameras and Android OS. Read on @Brumpost - https://is.gd/DmxSdu pic.twitter.com/2sdmGvDBEa;
1130972507601743872;2019-05-21;Fine Print: Android Operating System not included. #Huawei https://twitter.com/AndroidAuth/status/1130859873258729472 …;
1130972501461356545;2019-05-21;Hey @Huawei and @HuaweiMobile, Android Sucks, I believe @Ubuntu mobile can change the game with your portable smartphones-eight-cores-supercomputer.;
1130972371681206272;2019-05-21;After Trump has ordered #Google to ban #HUAWEI from using its Android operating system I guarantee you those Chinese will develop one of the best Operating systems, biggest mistake by USA, Wait for Huawei to come up with its own OS. USA should don’t play with Chinaa.. pic.twitter.com/Nnhixb9Twa;
1130972297660182530;2019-05-21;Google removing Huawei from Android iOS following Trump's China Measures https://buff.ly/2VH4lce #Google #China #ChinaTariffs #ChinaTradepic.twitter.com/54oE1pZc2B;#Huawei
1130972060015038465;2019-05-21;. That's the point. So far now I haven't seen any tech giant that be a threat to Google. Though Huawei may be have their backup OS which is very good. But their OS may only out beat Android not the entire Google.;
1130971675699425280;2019-05-21;Huawei suffers major Android setback as Google pulls access to core apps and services - TechRadar http://bit.ly/2WSLMDb androids;#Google #HUAWEI
1130971620175171592;2019-05-21;I have been having the same thoughts here in NZ Laurie #Google #Facebook Google’s Android ban for Huawei proves we need strong alternatives http://sabahdai.ly/cr4a4l;#Google #China #ChinaTariffs #ChinaTradepic
1130970756861575169;2019-05-21;Google Pulls Android From Huawei, Deals Blow to Mobile Business http://ow.ly/KHTY50ulBCt;
1130970691195613184;2019-05-21;Huawei's mobile OS an option in case of Android ban, CEO says https://asia.nikkei.com/Economy/Trade-war/Huawei-s-mobile-OS-an-option-in-case-of-Android-ban-CEO-says …;
1130970301406240768;2019-05-21;After Trump has ordered #Google to ban #HUAWEI from using its Android operating system I guarantee you those Chinese will develop one of the best Operating systems, biggest mistake by USA, Wait for Huawei to come up with its own OS. USA should don’t play with Chinaa.. pic.twitter.com/Cu15pZulL7;#Google #Facebook
1130970283563802624;2019-05-21;True but with Google's recent decision of cutting of ties with Huawei it unleashed a fury that will result in Android losing huge market share & eventually new OS taking over. No non American company would want to be the same shoes as Huawei & they are going to work towards that.;
1130970273736536064;2019-05-21;@PastortheDJ @mafa_bavuma @Luckeez @ntsabomluleki gents ndicela nenze lomhlinzo kwi BEE for Wednesday @UWFM88_106FM “Huawei users please guys we can't stress about Google. Ama China will create their own google, android etc. Siyawazi mos adume ngani” #BEEumhlobowene;
1130970222817697792;2019-05-21;Huawei's New OS Could Arrive In 2019 And Run Android Apps, Chinese Media Reports https://www.forbes.com/sites/zakdoffman/2019/05/21/huaweis-new-os-could-arrive-in-2019-and-run-android-apps-chinese-media-reports/ …;
1130970162478407686;2019-05-21;A big blow to Huawei after Google cancels its Android licence https://yourstory.com/2019/05/google-huawei-smartphone-tradewar …;#Google #HUAWEI
1130970119444848644;2019-05-21;Even without Android, Huawei could reshape the smartphone landscape http://bit.ly/2VUToZG;
1130970083965194240;2019-05-21;Reality Check: Fear of Losing Surveillance on Citizens, Makes Google to Restricts Huawei’s Use of Android https://www.onlineprivacytips.co/news/google-bans-huawei-access-android/ … @onlineprivacytp;#BEEumhlobowene
1130970028390670337;2019-05-21;"Losing Access To Android Would ""Turn Huawei Phones Into Paperweights"", Analyst Warns | Zero Hedge https://www.zerohedge.com/news/2019-05-21/losing-access-android-would-turn-huawei-phones-paperweights-analyst-warns …";
1130970011441467402;2019-05-21;China Angry after Trump bans Huawei from using US software such as Google Android or Microsoft Windows http://bit.ly/2HHbT9W via @EUTimesNET;
1130969873872502785;2019-05-21;Huawei is looking to make its own operating system if the Android ban is permanent. https://cnet.co/2Jw8RbV;
1130969668708110336;2019-05-21;Huawei's Ready but Unwilling to Replace Android and Windows https://buff.ly/2JRBi3k;
1130969519114076161;2019-05-21;http://bit.ly/2wbdtLV Huawei OS Will Reportedly Be Ready As Android Alternative This Fall, Will Be Compatible With Android Apps @iphonefirmwarepic.twitter.com/HoaXwHCtqf;
1130969457801728000;2019-05-21;Reviewers are raving about the (last Android based) #HuaweiP30Pro “Whether it’s taking a seemingly impossible photo in the dark, or zooming right in on a subject far away, the P30 Pro’s camera is a bit like being Superman.” - @DigitalTrends https://www.digitaltrends.com/cell-phone-reviews/huawei-p30-pro-review/ … #Huawei pic.twitter.com/lA3nLMyNKi;
1130969412163559432;2019-05-21;Google cuts Huawei's Android access to app and security updates - TechRadar http://bit.ly/2wcDz18 androids;
1130969364344332293;2019-05-21;"Based on the description, it is a forked version of Android and there was a precedence for this; it was called the Amazon Fire OS that went nowhere. And Amazon Fire OS had no US app ban unlike the Huawei's OS. https://www.youtube.com/watch?v=We2LVHIf_DI …";
1130969275148247041;2019-05-21;BTW with all Huawei Android phone getting suspended or limited by Google do see using with those phones .;
1130969191086006273;2019-05-21;Honor 20: Huawei Android phone launch defies Donald Trump - The Guardian http://dlvr.it/R58wVt;#HuaweiP30Pro #Huawei
1130969145539997697;2019-05-21;A big blow to Huawei after Google cancels its Android licence https://yourstory.com/2019/05/google-huawei-smartphone-tradewar … #india #startupspic.twitter.com/VMpJ1t0Vmy;
1130969126342713344;2019-05-21;Huawei already announced it would roll out a new smartphone line independent of Google's Android system this autumn but it will lack Google add-on systems. Also, Huawei has launched a new four-lens camera phone. What did I miss? 3/3;
1130968932108472320;2019-05-21;ive a feeling this huawei android ban will backfire for the US. like i hope huuwei uses a new os that eats into androids market share, that would be funny;
1130968901259423745;2019-05-21;The next versions are going to be running barebone Android versions without Google but with Huawei bloatware like Blackberry OS 10 with amazon App Store.;
1130968772720906246;2019-05-21;Huawei OS Will Reportedly Be Ready As Android Alternative This Fall, Will Be Compatible With Android Apps https://buff.ly/2HHbZOQ pic.twitter.com/5bUyIiEj2k;#india #startupspic
1130968704580063233;2019-05-21;After #DonaldTrump has ordered #Google to ban #Huawei from using its Android operating system I guarantee you those Chinese will develop one of the best Operating systems, biggest mistake by USA, Wait for Huawei to come up with its own OS. USA should don’t play with Chinaa.. pic.twitter.com/aMmpX2gXl6;
1130968306926718977;2019-05-21;Business Facebook Bitcoin Money Making Zuckerberg Crypto Google has more control over Android than we realize, and right now, companies like Huawei have no other choice but to accept that https://chinawapz.com/business-facebook-bitcoin-money-making-zuckerberg-crypto-google-has-more-control-over-android-than-we-realize-and-right-now-companies-like-huawei-have-no-other-choice-but-to-accept-that/ …;
1130968305605287937;2019-05-21;Two stories every Canadian needs to know about. The prosecution of our Vice Admiral Mark Norman, and Huawei's impending separation from android and what this means for all Huawei phone users! Get in the know! https://laughtolearn.podbean.com/ https://laughtolearn.podbean.com/;
1130968263381454849;2019-05-21;Alternatif OS de Huawei serait capable de lancer des apps Android http://bit.ly/2EnFTXE Android, Google, Huawei, SMART SERVICE pic.twitter.com/QRcJWuPiSu;
1130968091184304128;2019-05-21;Yes - Google said the FOSS elements of Android were still available to Huawei.;#DonaldTrump #Google #Huawei
1130968054396067840;2019-05-21;Not for the existing products, Google will keep supporting them, it’s the future phones that will have access to the open source android only (if Google doesn’t apply for the trade permission to do business with Huawei that is;
1130967651973574656;2019-05-21;see china they face huawei issue with android what they have done they have thrown all american products in trash drums & bought home made phone to support their country aap choro k pechy bhagna chordey wo jo kar gaye kar gaye ap aesa khch karjayen k dobara ap he ayen InshaAllah;
1130967597959323653;2019-05-21;Huawei blockade: do I need to stop using my Android phone? https://www.theguardian.com/technology/2019/may/20/huawei-blockade-do-i-need-to-stop-using-my-android-phone?CMP=share_btn_tw&page=with:img-2#img-2 …;
1130967289501814785;2019-05-21;Actually 3 mnths time is gvn to #HUAWEI by google & evn aftr tht nthng will happen to existing devices thy will nt jst rcv #Google based apps updates. Evn android is ripoff of Linux which is an open source platform.hopefuly huawei will make its own version of android based OS.;
1130967267548815360;2019-05-21;Forked Android OS can run Google Android apps only if the app doesn't use Google API for stuff like transaction, geolocation, device orientation, etc. The moment the app does(Most apps do), they break since same API isn't available on Huawei OS. https://twitter.com/JamalSherazi/status/1130915884153876481 …;
1130967171880902657;2019-05-21;I am interested to see what new OS Huawei has developed - big egg on US faces if this leads to a rival to android and iOS;
1130967031770226689;2019-05-21;Huawei OS Will Reportedly Be Ready As Android Alternative This Fall, Will Be Compatible With Android Apps. Huawei is currently dealing with its Android license issue thanks to US President Trump's executive order to restrict the country's companies... http://tinyurl.com/y498rgct pic.twitter.com/4mHLVVXE2W;
1130966696251088896;2019-05-21;And I suppose we are meant to believe that @Apple or @Google @Android are totally squeaky clean??!! Right oh good luck with that people!! I have a @Huawei phone it's brilliant I also have an IPhone 6 plus and the Huawei P20 Pro wipes the floor with it!! I'll take my chances!!;#img
1130966646087192576;2019-05-21;You just lost my respect.. now a healthy competition anymore .. its my choice to own huawei.. you cant force me to not buy it;#HUAWEI #Google
1130966591624155138;2019-05-21;President Duterte will wait for recommendations from National Security Adviser Hermogenes Esperon Jr. and the defense dept. on matters concerning Google's decision to bar Chinese smartphone company Huawei from some updates to the Android operating system. https://www.pna.gov.ph/articles/1070398 …;
1130966539962707968;2019-05-21;Google has blocked Huawei from using Android in any new phones http://bit.ly/2VPzgYP;
1130966524880216065;2019-05-21;Huawei's 'HongMeng' operating system will gradually replace and overcome Android. #GoogleHuawei #Huawei #huaweiban #tradewar #Hongmeng #HongmengOShttps://world2day.net/news/huawei-founder-says-us-government-underestimated-their-power/ …;
1130966526130044928;2019-05-21;"lets assume that their OS becomes the most favaourite among all the existiing OS, it will then have to build ""3rd party apps"" , more unique than the android ones...Consdering the innovation with Huawei, they will definitely outsmart everything google has ever done...";
1130966490914725888;2019-05-21;Huawei's Android loss: How it affects you! https://www.bbc.com/news/technology-48334739 …;#HUAWEI #Google
1130966436590039040;2019-05-21;Huawei blockade: do I need to stop using my Android phone? https://www.theguardian.com/technology/2019/may/20/huawei-blockade-do-i-need-to-stop-using-my-android-phone?CMP=share_btn_tw … Another great leader proves its about money for your own investments at the end of the day. Money money money;#HUAWEI #Google
1130966374090772482;2019-05-21;Huawei Loses Android Access, Qualcomm Chips and More After Trump Executive Order http://bit.ly/2M0Ms8O;
1130966319543640065;2019-05-21;Even without Android, Huawei could reshape the smartphone landscape (Latest version) https://www.mobileapkmod.com/even-without-android-huawei-could-reshape-the-smartphone-landscape-latest-version/ …pic.twitter.com/IqKXfHiSZO;
1130966120838705156;2019-05-21;HongmengOS: Report Claims That Huawei's Operating System Runs Faster Than Android OS https://www.trainerstechs.com/2019/05/huawei-operating-system-hongmeng.html … #HuaweiForever #Huawei #technology #tech #techorama #techhouse #techno #technologies #TechForGood #news #Newsnight #SmartNews #smartphone #Smartphones #Trending #Trend;
1130966097723891713;2019-05-21;Huawei puts Honor above Android at new smartphone launch http://www.reuters.com/article/us-huawei-tech-usa-honor-idUSKCN1SR1V6?utm_campaign=trueAnthem%3A+Trending+Content&utm_content=5ce47c31a78c4600010920e6&utm_medium=trueAnthem&utm_source=twitter …;#GoogleHuawei #Huawei #huaweiban #tradewar #Hongmeng #HongmengOShttps
1130966094087430149;2019-05-21;OS is not the issue. Remember when we flash any custom ROM we flash GApps too... Google is not banning Huawei from using Android, it's banning it from using Play services and all services/ apps that are proprietary for Google, for eg. Gmail, Play books, Play music, PLAY STORE...;
1130966092518551553;2019-05-21;Honor 20 Pro with five cameras launched after Google gave Huawei the Android shocker https://maneoi.com/companies/honor-20-pro-with-five-cameras-launched-after-google-gave-huawei-the-android-shocker/ … #Companies;
1130966037963448320;2019-05-21;Well researched thread here..All your points are very true but this now tech war and Huawei has to the impossible. It has no option but to create its own unique OS such that everyone will want to test it...if they are luck users will abandon iOS and android;
1130965502522617857;2019-05-21;Take that! The U.S. and Google cutting off its Android relationship, Huawei has been building its own Play Store alternative https://www.theverge.com/2019/5/21/18633772/huawei-app-gallery-google-play-store-rival-trump-ban … @vladsavov #Googleplay #Huawei #apps;
