_id;abstract;blog;byline;document_type;headline;keywords;lead_paragraph;multimedia;news_desk;print_page;pub_date;section_name;snippet;source;subsection_name;type_of_material;uri;web_url;word_count
nyt://article/54f3b35a-559e-5678-9467-679547c60a11;The Trump administration announced an aid package for farmers on Thursday to mollify an important political constituency hurt by a trade clash with China.;{};{'original': 'By Ana Swanson', 'person': [{'firstname': 'Ana', 'middlename': None, 'lastname': 'Swanson', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None};article;{'main': 'Trump Gives Farmers $16 Billion in Aid Amid Prolonged China Trade War', 'kicker': None, 'content_kicker': None, 'print_headline': 'Farmers Stung By Trade Strife Get $16 Billion', 'name': None, 'seo': None, 'sub': None};[{'name': 'persons', 'value': 'Trump, Donald J', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Agriculture and Farming', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Federal Aid (US)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'China', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'International Trade and World Market', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Customs (Tariff)', 'rank': 7, 'major': 'N'}];WASHINGTON — President Trump on Thursday unveiled a $16 billion bailout for farmers hurt by his trade war with Beijing, signaling a protracted fight ahead that is already prompting some American companies to shift business away from China.;[{'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-articleLarge-v3.jpg', 'height': 387, 'width': 600, 'legacy': {'xlarge': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-articleLarge-v3.jpg', 'xlargewidth': 600, 'xlargeheight': 387}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-popup-v3.jpg', 'height': 419, 'width': 650, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'blog480', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-blog480-v3.jpg', 'height': 309, 'width': 480, 'legacy': {}, 'subType': 'blog480', 'crop_name': 'blog480'}, {'rank': 0, 'subtype': 'blog533', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-blog533-v3.jpg', 'height': 343, 'width': 533, 'legacy': {}, 'subType': 'blog533', 'crop_name': 'blog533'}, {'rank': 0, 'subtype': 'blog427', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-blog427-v3.jpg', 'height': 275, 'width': 427, 'legacy': {}, 'subType': 'blog427', 'crop_name': 'blog427'}, {'rank': 0, 'subtype': 'tmagSF', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-tmagSF-v3.jpg', 'height': 233, 'width': 362, 'legacy': {}, 'subType': 'tmagSF', 'crop_name': 'tmagSF'}, {'rank': 0, 'subtype': 'tmagArticle', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-tmagArticle-v3.jpg', 'height': 381, 'width': 592, 'legacy': {}, 'subType': 'tmagArticle', 'crop_name': 'tmagArticle'}, {'rank': 0, 'subtype': 'slide', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-slide-v3.jpg', 'height': 387, 'width': 600, 'legacy': {}, 'subType': 'slide', 'crop_name': 'slide'}, {'rank': 0, 'subtype': 'jumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-jumbo-v3.jpg', 'height': 660, 'width': 1024, 'legacy': {}, 'subType': 'jumbo', 'crop_name': 'jumbo'}, {'rank': 0, 'subtype': 'superJumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-superJumbo-v3.jpg', 'height': 1319, 'width': 2048, 'legacy': {}, 'subType': 'superJumbo', 'crop_name': 'superJumbo'}, {'rank': 0, 'subtype': 'blog225', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-blog225-v3.jpg', 'height': 145, 'width': 225, 'legacy': {}, 'subType': 'blog225', 'crop_name': 'blog225'}, {'rank': 0, 'subtype': 'master1050', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-master1050-v3.jpg', 'height': 676, 'width': 1050, 'legacy': {}, 'subType': 'master1050', 'crop_name': 'master1050'}, {'rank': 0, 'subtype': 'master675', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-master675-v3.jpg', 'height': 435, 'width': 675, 'legacy': {}, 'subType': 'master675', 'crop_name': 'master675'}, {'rank': 0, 'subtype': 'master495', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-master495-v3.jpg', 'height': 319, 'width': 495, 'legacy': {}, 'subType': 'master495', 'crop_name': 'master495'}, {'rank': 0, 'subtype': 'master180', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-master180-v3.jpg', 'height': 116, 'width': 180, 'legacy': {}, 'subType': 'master180', 'crop_name': 'master180'}, {'rank': 0, 'subtype': 'master315', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-master315-v3.jpg', 'height': 203, 'width': 315, 'legacy': {}, 'subType': 'master315', 'crop_name': 'master315'}, {'rank': 0, 'subtype': 'master768', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-master768-v3.jpg', 'height': 495, 'width': 768, 'legacy': {}, 'subType': 'master768', 'crop_name': 'master768'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-thumbStandard-v3.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-thumbStandard-v3.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}, {'rank': 0, 'subtype': 'blogSmallThumb', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-blogSmallThumb-v3.jpg', 'height': 50, 'width': 50, 'legacy': {}, 'subType': 'blogSmallThumb', 'crop_name': 'blogSmallThumb'}, {'rank': 0, 'subtype': 'thumbLarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-thumbLarge-v3.jpg', 'height': 150, 'width': 150, 'legacy': {}, 'subType': 'thumbLarge', 'crop_name': 'thumbLarge'}, {'rank': 0, 'subtype': 'smallSquare168', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-smallSquare168-v3.jpg', 'height': 168, 'width': 168, 'legacy': {}, 'subType': 'smallSquare168', 'crop_name': 'smallSquare168'}, {'rank': 0, 'subtype': 'smallSquare252', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-smallSquare252-v3.jpg', 'height': 252, 'width': 252, 'legacy': {}, 'subType': 'smallSquare252', 'crop_name': 'smallSquare252'}, {'rank': 0, 'subtype': 'square320', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-square320-v3.jpg', 'height': 320, 'width': 320, 'legacy': {}, 'subType': 'square320', 'crop_name': 'square320'}, {'rank': 0, 'subtype': 'moth', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-moth-v3.jpg', 'height': 151, 'width': 151, 'legacy': {}, 'subType': 'moth', 'crop_name': 'moth'}, {'rank': 0, 'subtype': 'filmstrip', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-filmstrip-v3.jpg', 'height': 190, 'width': 190, 'legacy': {}, 'subType': 'filmstrip', 'crop_name': 'filmstrip'}, {'rank': 0, 'subtype': 'square640', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-square640-v3.jpg', 'height': 640, 'width': 640, 'legacy': {}, 'subType': 'square640', 'crop_name': 'square640'}, {'rank': 0, 'subtype': 'mediumSquare149', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-mediumSquare149-v3.jpg', 'height': 149, 'width': 149, 'legacy': {}, 'subType': 'mediumSquare149', 'crop_name': 'mediumSquare149'}, {'rank': 0, 'subtype': 'sfSpan', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-sfSpan-v3.jpg', 'height': 263, 'width': 395, 'legacy': {}, 'subType': 'sfSpan', 'crop_name': 'sfSpan'}, {'rank': 0, 'subtype': 'largeHorizontal375', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-largeHorizontal375-v3.jpg', 'height': 250, 'width': 375, 'legacy': {}, 'subType': 'largeHorizontal375', 'crop_name': 'largeHorizontal375'}, {'rank': 0, 'subtype': 'largeHorizontalJumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-largeHorizontalJumbo-v3.jpg', 'height': 682, 'width': 1024, 'legacy': {}, 'subType': 'largeHorizontalJumbo', 'crop_name': 'largeHorizontalJumbo'}, {'rank': 0, 'subtype': 'horizontalMediumAt2X', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-horizontalMediumAt2X-v3.jpg', 'height': 2319, 'width': 3480, 'legacy': {}, 'subType': 'horizontalMediumAt2X', 'crop_name': 'horizontalMediumAt2X'}, {'rank': 0, 'subtype': 'hpLarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-hpLarge-v3.jpg', 'height': 287, 'width': 511, 'legacy': {}, 'subType': 'hpLarge', 'crop_name': 'hpLarge'}, {'rank': 0, 'subtype': 'largeWidescreen573', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-largeWidescreen573-v3.jpg', 'height': 322, 'width': 573, 'legacy': {}, 'subType': 'largeWidescreen573', 'crop_name': 'largeWidescreen573'}, {'rank': 0, 'subtype': 'largeWidescreen1050', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-largeWidescreen1050-v3.jpg', 'height': 591, 'width': 1050, 'legacy': {}, 'subType': 'largeWidescreen1050', 'crop_name': 'largeWidescreen1050'}, {'rank': 0, 'subtype': 'wide', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-thumbWide-v3.jpg', 'height': 126, 'width': 190, 'legacy': {'widewidth': 190, 'wideheight': 126, 'wide': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-thumbWide-v3.jpg'}, 'subType': 'wide', 'crop_name': 'thumbWide'}, {'rank': 0, 'subtype': 'videoThumb', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-videoThumb-v3.jpg', 'height': 50, 'width': 75, 'legacy': {}, 'subType': 'videoThumb', 'crop_name': 'videoThumb'}, {'rank': 0, 'subtype': 'videoLarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-videoLarge-v3.jpg', 'height': 507, 'width': 768, 'legacy': {}, 'subType': 'videoLarge', 'crop_name': 'videoLarge'}, {'rank': 0, 'subtype': 'mediumThreeByTwo210', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-mediumThreeByTwo210-v3.jpg', 'height': 140, 'width': 210, 'legacy': {}, 'subType': 'mediumThreeByTwo210', 'crop_name': 'mediumThreeByTwo210'}, {'rank': 0, 'subtype': 'mediumThreeByTwo225', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-mediumThreeByTwo225-v3.jpg', 'height': 150, 'width': 225, 'legacy': {}, 'subType': 'mediumThreeByTwo225', 'crop_name': 'mediumThreeByTwo225'}, {'rank': 0, 'subtype': 'mediumThreeByTwo440', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-mediumThreeByTwo440-v3.jpg', 'height': 293, 'width': 440, 'legacy': {}, 'subType': 'mediumThreeByTwo440', 'crop_name': 'mediumThreeByTwo440'}, {'rank': 0, 'subtype': 'mediumThreeByTwo252', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-mediumThreeByTwo252-v3.jpg', 'height': 168, 'width': 252, 'legacy': {}, 'subType': 'mediumThreeByTwo252', 'crop_name': 'mediumThreeByTwo252'}, {'rank': 0, 'subtype': 'mediumThreeByTwo378', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-mediumThreeByTwo378-v3.jpg', 'height': 252, 'width': 378, 'legacy': {}, 'subType': 'mediumThreeByTwo378', 'crop_name': 'mediumThreeByTwo378'}, {'rank': 0, 'subtype': 'threeByTwoLargeAt2X', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-threeByTwoLargeAt2X-v3.jpg', 'height': 2319, 'width': 3480, 'legacy': {}, 'subType': 'threeByTwoLargeAt2X', 'crop_name': 'threeByTwoLargeAt2X'}, {'rank': 0, 'subtype': 'threeByTwoMediumAt2X', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-threeByTwoMediumAt2X-v3.jpg', 'height': 1000, 'width': 1500, 'legacy': {}, 'subType': 'threeByTwoMediumAt2X', 'crop_name': 'threeByTwoMediumAt2X'}, {'rank': 0, 'subtype': 'threeByTwoSmallAt2X', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-threeByTwoSmallAt2X-v3.jpg', 'height': 400, 'width': 600, 'legacy': {}, 'subType': 'threeByTwoSmallAt2X', 'crop_name': 'threeByTwoSmallAt2X'}, {'rank': 0, 'subtype': 'articleInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-articleInline-v3.jpg', 'height': 122, 'width': 190, 'legacy': {}, 'subType': 'articleInline', 'crop_name': 'articleInline'}, {'rank': 0, 'subtype': 'hpSmall', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-hpSmall-v3.jpg', 'height': 105, 'width': 163, 'legacy': {}, 'subType': 'hpSmall', 'crop_name': 'hpSmall'}, {'rank': 0, 'subtype': 'blogSmallInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-blogSmallInline-v3.jpg', 'height': 97, 'width': 151, 'legacy': {}, 'subType': 'blogSmallInline', 'crop_name': 'blogSmallInline'}, {'rank': 0, 'subtype': 'mediumFlexible177', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-mediumFlexible177-v3.jpg', 'height': 114, 'width': 177, 'legacy': {}, 'subType': 'mediumFlexible177', 'crop_name': 'mediumFlexible177'}, {'rank': 0, 'subtype': 'videoSmall', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-videoSmall-v3.jpg', 'height': 281, 'width': 500, 'legacy': {}, 'subType': 'videoSmall', 'crop_name': 'videoSmall'}, {'rank': 0, 'subtype': 'videoHpMedium', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-videoHpMedium-v3.jpg', 'height': 211, 'width': 375, 'legacy': {}, 'subType': 'videoHpMedium', 'crop_name': 'videoHpMedium'}, {'rank': 0, 'subtype': 'videoSixteenByNine600', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-videoSixteenByNine600-v3.jpg', 'height': 338, 'width': 600, 'legacy': {}, 'subType': 'videoSixteenByNine600', 'crop_name': 'videoSixteenByNine600'}, {'rank': 0, 'subtype': 'videoSixteenByNine540', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-videoSixteenByNine540-v3.jpg', 'height': 304, 'width': 540, 'legacy': {}, 'subType': 'videoSixteenByNine540', 'crop_name': 'videoSixteenByNine540'}, {'rank': 0, 'subtype': 'videoSixteenByNine495', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-videoSixteenByNine495-v3.jpg', 'height': 278, 'width': 495, 'legacy': {}, 'subType': 'videoSixteenByNine495', 'crop_name': 'videoSixteenByNine495'}, {'rank': 0, 'subtype': 'videoSixteenByNine390', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-videoSixteenByNine390-v3.jpg', 'height': 219, 'width': 390, 'legacy': {}, 'subType': 'videoSixteenByNine390', 'crop_name': 'videoSixteenByNine390'}, {'rank': 0, 'subtype': 'videoSixteenByNine1050', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-videoSixteenByNine1050-v3.jpg', 'height': 591, 'width': 1050, 'legacy': {}, 'subType': 'videoSixteenByNine1050', 'crop_name': 'videoSixteenByNine1050'}, {'rank': 0, 'subtype': 'videoSixteenByNine480', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-videoSixteenByNine480-v3.jpg', 'height': 270, 'width': 480, 'legacy': {}, 'subType': 'videoSixteenByNine480', 'crop_name': 'videoSixteenByNine480'}, {'rank': 0, 'subtype': 'videoSixteenByNine310', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-videoSixteenByNine310-v3.jpg', 'height': 174, 'width': 310, 'legacy': {}, 'subType': 'videoSixteenByNine310', 'crop_name': 'videoSixteenByNine310'}, {'rank': 0, 'subtype': 'videoSixteenByNine225', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-videoSixteenByNine225-v3.jpg', 'height': 126, 'width': 225, 'legacy': {}, 'subType': 'videoSixteenByNine225', 'crop_name': 'videoSixteenByNine225'}, {'rank': 0, 'subtype': 'videoSixteenByNine96', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-videoSixteenByNine96-v3.jpg', 'height': 54, 'width': 96, 'legacy': {}, 'subType': 'videoSixteenByNine96', 'crop_name': 'videoSixteenByNine96'}, {'rank': 0, 'subtype': 'videoSixteenByNine3000', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-videoSixteenByNine3000-v3.jpg', 'height': 1688, 'width': 3000, 'legacy': {}, 'subType': 'videoSixteenByNine3000', 'crop_name': 'videoSixteenByNine3000'}, {'rank': 0, 'subtype': 'videoSixteenByNine768', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-videoSixteenByNine768-v3.jpg', 'height': 432, 'width': 768, 'legacy': {}, 'subType': 'videoSixteenByNine768', 'crop_name': 'videoSixteenByNine768'}, {'rank': 0, 'subtype': 'videoSixteenByNine150', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-videoSixteenByNine150-v3.jpg', 'height': 84, 'width': 150, 'legacy': {}, 'subType': 'videoSixteenByNine150', 'crop_name': 'videoSixteenByNine150'}, {'rank': 0, 'subtype': 'videoSixteenByNineJumbo1600', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-videoSixteenByNineJumbo1600-v3.jpg', 'height': 900, 'width': 1600, 'legacy': {}, 'subType': 'videoSixteenByNineJumbo1600', 'crop_name': 'videoSixteenByNineJumbo1600'}, {'rank': 0, 'subtype': 'miniMoth', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-miniMoth-v3.jpg', 'height': 70, 'width': 151, 'legacy': {}, 'subType': 'miniMoth', 'crop_name': 'miniMoth'}, {'rank': 0, 'subtype': 'windowsTile336H', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-windowsTile336H-v3.jpg', 'height': 336, 'width': 694, 'legacy': {}, 'subType': 'windowsTile336H', 'crop_name': 'windowsTile336H'}, {'rank': 0, 'subtype': 'videoFifteenBySeven1305', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-videoFifteenBySeven1305-v3.jpg', 'height': 609, 'width': 1305, 'legacy': {}, 'subType': 'videoFifteenBySeven1305', 'crop_name': 'videoFifteenBySeven1305'}, {'rank': 0, 'subtype': 'videoFifteenBySeven2610', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-videoFifteenBySeven2610-v3.jpg', 'height': 1218, 'width': 2610, 'legacy': {}, 'subType': 'videoFifteenBySeven2610', 'crop_name': 'videoFifteenBySeven2610'}, {'rank': 0, 'subtype': 'facebookJumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-facebookJumbo-v3.jpg', 'height': 549, 'width': 1050, 'legacy': {}, 'subType': 'facebookJumbo', 'crop_name': 'facebookJumbo'}, {'rank': 0, 'subtype': 'watch308', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-watch308-v3.jpg', 'height': 348, 'width': 312, 'legacy': {}, 'subType': 'watch308', 'crop_name': 'watch308'}, {'rank': 0, 'subtype': 'watch268', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-watch268-v3.jpg', 'height': 303, 'width': 272, 'legacy': {}, 'subType': 'watch268', 'crop_name': 'watch268'}, {'rank': 0, 'subtype': 'verticalTwoByThree735', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2019/05/23/business/23DC-TRADE-promo/23DC-TRADE-promo-verticalTwoByThree735-v3.jpg', 'height': 1102, 'width': 735, 'legacy': {}, 'subType': 'verticalTwoByThree735', 'crop_name': 'verticalTwoByThree735'}];Business;1.0;2019-05-23T12:13:51+0000;U.S.;The Trump administration announced an aid package for farmers on Thursday to mollify an important political constituency hurt by a trade clash with China.;The New York Times;Politics;News;nyt://article/54f3b35a-559e-5678-9467-679547c60a11;https://www.nytimes.com/2019/05/23/us/politics/farm-aid-package.html;1600.0
nyt://article/ba193870-e1dd-5e51-a52c-701ac6a66c54;New intelligence on Iran that has alarmed the White House, but divided government officials and foreign allies, was compiled from photos of missiles on small boats.;{};{'original': None, 'person': [], 'organization': None};article;{'main': 'On Politics: Images of Missiles Prompted Debate Over Iran Threat', 'kicker': None, 'content_kicker': None, 'print_headline': 'Morning Edition', 'name': None, 'seo': None, 'sub': None};[{'name': 'subject', 'value': 'United States Politics and Government', 'rank': 1, 'major': 'N'}];Good Thursday morning. Here are some of the stories making news in Washington and politics today.;[];Politics;;2019-05-16T04:07:46+0000;U.S.;New intelligence on Iran that has alarmed the White House, but divided government officials and foreign allies, was compiled from photos of missiles on small boats.;The New York Times;Politics;News;nyt://article/ba193870-e1dd-5e51-a52c-701ac6a66c54;https://www.nytimes.com/2019/05/16/us/politics/on-politics-images-of-missiles-prompted-debate-over-iran-threat.html;541.0
